Timestamp,Rotation X,Rotation Y,Rotation Z,Rotation W,Acceleration X,Acceleration Y,Acceleration Z
2024-07-03 23:47:39.022,-0.6153519,-0.1785897,0.2056931,0.7372316,-0.062866,-0.084106,-0.044403
2024-07-03 23:47:39.032,-0.6153519,-0.1785897,0.2056931,0.7372316,-0.056976,-0.052582,-0.050995
2024-07-03 23:47:39.042,-0.6153519,-0.1785897,0.2056931,0.7372316,-0.053711,-0.080322,-0.031036
2024-07-03 23:47:39.052,-0.6153519,-0.178676,0.2056069,0.7372316,-0.043091,-0.054443,-0.021454
2024-07-03 23:47:39.062,-0.6152656,-0.178589,0.2055199,0.7373179,-0.019241,-0.090942,-0.069031
2024-07-03 23:47:39.072,-0.6151794,-0.178589,0.2055199,0.7374042,0.016464,-0.103699,-0.090271
2024-07-03 23:47:39.082,-0.6152657,-0.178589,0.2055199,0.7374905,-0.008125,-0.065796,-0.050049
2024-07-03 23:47:39.092,-0.6151794,-0.1785028,0.2054336,0.7375767,-0.069092,-0.066833,-0.027939
2024-07-03 23:47:39.102,-0.6151794,-0.178589,0.2053474,0.7375767,-0.050629,-0.055908,-0.05719
2024-07-03 23:47:39.112,-0.6151794,-0.178589,0.2053474,0.7375767,-0.026657,-0.079529,-0.080872
2024-07-03 23:47:39.122,-0.6150931,-0.178589,0.2053474,0.737663,-0.005608,-0.072327,-0.121826
2024-07-03 23:47:39.132,-0.6151794,-0.178589,0.2053474,0.7375767,-0.001754,-0.071533,-0.069275
2024-07-03 23:47:39.142,-0.6150931,-0.1785028,0.2054336,0.737663,0.041656,-0.066162,-0.067078
2024-07-03 23:47:39.152,-0.6150931,-0.1785028,0.2054336,0.737663,0.032227,-0.059265,-0.070679
2024-07-03 23:47:39.162,-0.6150068,-0.1786753,0.2054336,0.7375767,0.027771,-0.042969,-0.079285
2024-07-03 23:47:39.172,-0.6150068,-0.1786753,0.2054336,0.7375767,0.031708,-0.030273,-0.06073
2024-07-03 23:47:39.182,-0.6150068,-0.1786753,0.2054336,0.7375767,0.050812,-0.038513,-0.068237
2024-07-03 23:47:39.192,-0.6150068,-0.1787623,0.2055206,0.7375767,0.058136,-0.055298,-0.102356
2024-07-03 23:47:39.202,-0.6150931,-0.1788485,0.2054343,0.7374904,0.050293,-0.056305,-0.095764
2024-07-03 23:47:39.212,-0.6150931,-0.1789348,0.2055206,0.7374904,0.080994,-0.064087,-0.121948
2024-07-03 23:47:39.222,-0.6150931,-0.1791074,0.2055206,0.7374904,0.129028,-0.047241,-0.13147
2024-07-03 23:47:39.232,-0.6150069,-0.1793662,0.2054343,0.7374042,0.158569,-0.028442,-0.147339
2024-07-03 23:47:39.242,-0.6150931,-0.1795387,0.2054343,0.7373179,0.113892,-0.036194,-0.13147
2024-07-03 23:47:39.252,-0.6150931,-0.1797982,0.2053474,0.7373179,0.098694,-0.025146,-0.094849
2024-07-03 23:47:39.262,-0.6150931,-0.1799707,0.2051748,0.7373179,0.027161,-0.014992,-0.07843
2024-07-03 23:47:39.272,-0.6151794,-0.1802295,0.2050886,0.7372317,-0.06311,-0.02002,-0.05954
2024-07-03 23:47:39.282,-0.6151794,-0.1804021,0.204916,0.7372317,-0.109375,-0.05249,-0.033173
2024-07-03 23:47:39.292,-0.6151794,-0.1805746,0.2047435,0.7372317,-0.146973,-0.034882,-0.016678
2024-07-03 23:47:39.302,-0.6151794,-0.1806609,0.2046572,0.7372317,-0.15332,-0.031708,-0.003336
2024-07-03 23:47:39.312,-0.6152657,-0.1808334,0.2044847,0.7371454,-0.136108,-0.036438,-0.022827
2024-07-03 23:47:39.322,-0.6152657,-0.1810059,0.2044847,0.7371454,-0.05722,-0.052338,-0.022736
2024-07-03 23:47:39.332,-0.6153519,-0.1810929,0.2043977,0.7370591,-0.003254,-0.055267,-0.020798
2024-07-03 23:47:39.342,-0.6153519,-0.1811792,0.2043115,0.7370591,0.025208,-0.080872,-0.077942
2024-07-03 23:47:39.352,-0.6153519,-0.1813517,0.2043114,0.7370591,0.00355,-0.122314,-0.106079
2024-07-03 23:47:39.362,-0.6154382,-0.181438,0.2042252,0.7369729,0.017776,-0.13855,-0.125488
2024-07-03 23:47:39.372,-0.6154382,-0.1816105,0.2040527,0.7369729,-0.022369,-0.107666,-0.111572
2024-07-03 23:47:39.382,-0.6155251,-0.1817831,0.2040527,0.7368859,0.033569,-0.089539,-0.078979
2024-07-03 23:47:39.392,-0.6155251,-0.1819556,0.2040527,0.7368859,0.047729,-0.03125,-0.115967
2024-07-03 23:47:39.402,-0.6155251,-0.1821281,0.2038801,0.7367133,0.026535,-0.021881,-0.121277
2024-07-03 23:47:39.412,-0.6155251,-0.1823006,0.2038801,0.7367133,0.029327,-0.074097,-0.099548
2024-07-03 23:47:39.422,-0.6156114,-0.1824732,0.2037076,0.736627,0.049835,-0.091064,-0.103882
2024-07-03 23:47:39.432,-0.6156976,-0.182732,0.2036213,0.7365408,0.013458,-0.090454,-0.119873
2024-07-03 23:47:39.442,-0.6157839,-0.1829052,0.2034481,0.7364545,0.019989,-0.085876,-0.101624
2024-07-03 23:47:39.452,-0.6158702,-0.183164,0.2033618,0.7363682,0.062988,-0.031006,-0.076477
2024-07-03 23:47:39.462,-0.6158702,-0.1833366,0.2031893,0.7363682,0.045502,-0.033508,-0.085144
2024-07-03 23:47:39.472,-0.6159564,-0.1835961,0.2031037,0.736282,0.047516,-0.058014,-0.102722
2024-07-03 23:47:39.482,-0.616129,-0.1837686,0.2029312,0.7361094,0.052887,-0.060394,-0.054016
2024-07-03 23:47:39.492,-0.6162152,-0.1840274,0.2028449,0.7360232,0.029694,-0.052399,-0.082397
2024-07-03 23:47:39.502,-0.6163015,-0.1842869,0.2025854,0.7359369,0.013809,-0.052032,-0.083679
2024-07-03 23:47:39.512,-0.6163878,-0.1844594,0.2024129,0.7358506,-0.003088,-0.058319,-0.039551
2024-07-03 23:47:39.522,-0.616474,-0.184632,0.2022403,0.7357644,-0.043427,-0.030182,-0.049133
2024-07-03 23:47:39.532,-0.6165603,-0.1848045,0.2020678,0.7356781,-0.005859,-0.077026,-0.04364
2024-07-03 23:47:39.542,-0.6166473,-0.1850633,0.2019815,0.7355911,0.006653,-0.083984,-0.033173
2024-07-03 23:47:39.552,-0.6167336,-0.1852358,0.201809,0.7355049,0.038269,-0.090088,-0.073486
2024-07-03 23:47:39.562,-0.6169061,-0.1854084,0.2016365,0.7355049,0.052643,-0.087036,-0.074829
2024-07-03 23:47:39.572,-0.6169924,-0.1854946,0.2015502,0.7354186,0.0625,-0.088196,-0.095459
2024-07-03 23:47:39.582,-0.6170787,-0.1856679,0.201377,0.7353324,0.026642,-0.049255,-0.056396
2024-07-03 23:47:39.592,-0.6171649,-0.1858404,0.2012044,0.7352461,0.00576,-0.049408,-0.027023
2024-07-03 23:47:39.602,-0.6172512,-0.1859267,0.2011182,0.7351598,0.010384,-0.019379,-0.052063
2024-07-03 23:47:39.612,-0.6173375,-0.1859267,0.2009456,0.7350736,-0.039581,-0.040405,-0.056122
2024-07-03 23:47:39.622,-0.6174237,-0.1860992,0.2007731,0.7349873,-0.05423,-0.032471,-0.050049
2024-07-03 23:47:39.632,-0.6175963,-0.1860992,0.2006006,0.7349873,-0.070374,-0.041534,-0.05191
2024-07-03 23:47:39.642,-0.6176825,-0.1861855,0.2005143,0.734901,-0.071899,-0.066772,-0.063293
2024-07-03 23:47:39.652,-0.6177688,-0.1862718,0.200428,0.7348148,-0.047028,-0.094482,-0.082153
2024-07-03 23:47:39.662,-0.6177688,-0.186358,0.2003418,0.7348148,0.03598,-0.097961,-0.083862
2024-07-03 23:47:39.672,-0.6178551,-0.186358,0.2003418,0.7347285,0.040894,-0.093384,-0.068787
2024-07-03 23:47:39.682,-0.6179413,-0.186358,0.2003418,0.7346422,0.03952,-0.054901,-0.005344
2024-07-03 23:47:39.692,-0.6180283,-0.1864443,0.200428,0.7345552,0.023758,0.011284,0.015388
2024-07-03 23:47:39.702,-0.6181145,-0.1864443,0.200428,0.734469,-0.019531,0.025955,-0.007805
2024-07-03 23:47:39.712,-0.6181145,-0.186358,0.2003418,0.734469,-0.110474,-0.019516,-0.018417
2024-07-03 23:47:39.722,-0.6182008,-0.186358,0.2003418,0.7343827,-0.133667,-0.034149,-0.006023
2024-07-03 23:47:39.732,-0.6183734,-0.1862718,0.200428,0.7343827,-0.162354,-0.066345,0.002182
2024-07-03 23:47:39.742,-0.6183734,-0.1861855,0.2005143,0.7343827,-0.142944,-0.114563,-0.014465
2024-07-03 23:47:39.752,-0.6184596,-0.1860123,0.2005136,0.7342965,-0.091003,-0.08252,0.028549
2024-07-03 23:47:39.762,-0.6186322,-0.185926,0.2005999,0.7341239,-0.055359,-0.0186,0.070679
2024-07-03 23:47:39.772,-0.6187184,-0.1859267,0.2007731,0.7340377,-0.033478,0.023895,0.089417
2024-07-03 23:47:39.782,-0.6188048,-0.1858404,0.2008594,0.7339514,0.025818,-0.031128,0.103088
2024-07-03 23:47:39.792,-0.6189772,-0.1858404,0.2010319,0.7337789,0.014603,-0.050598,0.133179
2024-07-03 23:47:39.802,-0.6189772,-0.1858404,0.2010319,0.7337789,-0.038361,-0.029449,0.095154
2024-07-03 23:47:39.812,-0.6191498,-0.1857541,0.2011182,0.7336063,-0.135498,-0.055969,0.120605
2024-07-03 23:47:39.822,-0.6192361,-0.1857541,0.2011182,0.7335201,-0.178101,-0.041962,0.143311
2024-07-03 23:47:39.832,-0.619323,-0.1856679,0.2012044,0.7334331,-0.209106,-0.038177,0.110535
2024-07-03 23:47:39.842,-0.6194093,-0.1856679,0.2012044,0.7333468,-0.194702,-0.099182,0.138916
2024-07-03 23:47:39.852,-0.6194956,-0.1855816,0.2012907,0.7332606,-0.159058,-0.110657,0.153809
2024-07-03 23:47:39.862,-0.6197543,-0.1854954,0.2012044,0.7331742,-0.098938,-0.117676,0.114502
2024-07-03 23:47:39.872,-0.6198406,-0.1854091,0.2012907,0.733088,-0.070312,-0.151855,0.131348
2024-07-03 23:47:39.882,-0.6200131,-0.1854091,0.2012907,0.7329154,-0.065491,-0.133667,0.115173
2024-07-03 23:47:39.892,-0.6201856,-0.1854091,0.2012907,0.7327429,-0.059784,-0.135742,0.113586
2024-07-03 23:47:39.902,-0.6204445,-0.1852351,0.2012907,0.7326567,-0.112671,-0.103516,0.083313
2024-07-03 23:47:39.912,-0.620617,-0.1851489,0.2012044,0.7324841,-0.119751,-0.128174,0.112488
2024-07-03 23:47:39.922,-0.6207902,-0.1850626,0.2011182,0.7323109,-0.120972,-0.118835,0.084961
2024-07-03 23:47:39.932,-0.621049,-0.1850626,0.2011182,0.7322246,-0.109009,-0.113647,0.077148
2024-07-03 23:47:39.942,-0.6213078,-0.1849763,0.2010319,0.7319658,-0.056213,-0.086975,0.072388
2024-07-03 23:47:39.952,-0.6215667,-0.1849771,0.2008587,0.7318796,0.025009,-0.095947,0.100647
2024-07-03 23:47:39.962,-0.6218255,-0.1849771,0.2008587,0.7316208,0.067627,-0.135498,0.095337
2024-07-03 23:47:39.972,-0.621998,-0.1850633,0.2005998,0.7314482,0.101624,-0.118164,0.025406
2024-07-03 23:47:39.982,-0.6222575,-0.1851496,0.2005136,0.7313613,0.080627,-0.081421,0.034393
2024-07-03 23:47:39.992,-0.6226026,-0.1852358,0.2002548,0.7310162,0.054962,-0.055664,0.074646
2024-07-03 23:47:40.002,-0.6229476,-0.1853221,0.199996,0.7308436,0.013718,-0.018936,0.103027
2024-07-03 23:47:40.012,-0.6232064,-0.1854084,0.1997372,0.7305848,0.01516,0.014114,0.095093
2024-07-03 23:47:40.022,-0.6235515,-0.1856672,0.1994784,0.7304122,0.038116,0.032928,0.059387
2024-07-03 23:47:40.032,-0.6238109,-0.1858404,0.1991326,0.7301528,0.055725,0.022415,0.03096
2024-07-03 23:47:40.042,-0.6241561,-0.1860992,0.1988738,0.7298077,0.080261,-0.045898,-0.030594
2024-07-03 23:47:40.052,-0.6245019,-0.1862718,0.1985287,0.7296359,0.067993,-0.103516,-0.058777
2024-07-03 23:47:40.062,-0.6247607,-0.1866168,0.1981837,0.7293771,0.101074,-0.079407,-0.020126
2024-07-03 23:47:40.072,-0.6251064,-0.1868763,0.1977516,0.7292039,0.081665,-0.077271,-0.065369
2024-07-03 23:47:40.082,-0.6253652,-0.1871351,0.1973203,0.7289451,0.062408,-0.050323,-0.081543
2024-07-03 23:47:40.092,-0.6257103,-0.1875665,0.196889,0.7287726,0.054901,-0.031494,-0.062256
2024-07-03 23:47:40.102,-0.6258829,-0.1879122,0.1963706,0.7286,0.034027,-0.021072,-0.091248
2024-07-03 23:47:40.112,-0.6262279,-0.1882566,0.1958523,0.7284274,0.045807,-0.012634,-0.094116
2024-07-03 23:47:40.122,-0.6264874,-0.1885154,0.195421,0.7281679,0.056915,-0.017227,-0.099609
2024-07-03 23:47:40.132,-0.6266599,-0.1889474,0.194989,0.7279954,0.071289,-0.044678,-0.102844
2024-07-03 23:47:40.142,-0.627005,-0.189465,0.1944713,0.7278229,0.073425,-0.068665,-0.108521
2024-07-03 23:47:40.152,-0.6272638,-0.1898101,0.1939538,0.7275641,0.103271,-0.122131,-0.092224
2024-07-03 23:47:40.162,-0.6275226,-0.1903284,0.1934354,0.7273053,0.10791,-0.099792,-0.087585
2024-07-03 23:47:40.172,-0.6279546,-0.1907598,0.1930041,0.7270458,0.110474,-0.092651,-0.074707
2024-07-03 23:47:40.182,-0.6282134,-0.1912781,0.1924858,0.726787,0.097046,-0.078796,-0.072021
2024-07-03 23:47:40.192,-0.6284722,-0.1917957,0.1919682,0.7265282,0.109314,-0.0354,-0.061066
2024-07-03 23:47:40.202,-0.6288173,-0.1921407,0.1914506,0.7261831,0.086792,-0.060669,-0.066345
2024-07-03 23:47:40.212,-0.6291631,-0.192659,0.1909323,0.7260098,0.040649,-0.062469,-0.057068
2024-07-03 23:47:40.222,-0.6295082,-0.1931766,0.1904147,0.7256648,0.008362,-0.021011,-0.039246
2024-07-03 23:47:40.232,-0.6299395,-0.1936087,0.1898101,0.725406,-0.024689,-0.020508,-0.05246
2024-07-03 23:47:40.242,-0.6301983,-0.1942126,0.1892062,0.7251472,-0.033356,-0.072021,-0.055756
2024-07-03 23:47:40.252,-0.6305441,-0.1946439,0.1886024,0.7248014,0.003201,-0.059174,-0.074036
2024-07-03 23:47:40.262,-0.6309754,-0.1951622,0.1880841,0.7245426,0.028595,-0.116272,-0.118652
2024-07-03 23:47:40.272,-0.6313205,-0.1957661,0.1874802,0.7241975,0.042908,-0.143066,-0.103149
2024-07-03 23:47:40.282,-0.6317525,-0.1961981,0.1868756,0.7237655,0.065735,-0.122375,-0.067566
2024-07-03 23:47:40.292,-0.6321838,-0.1966295,0.1862718,0.7235067,0.069336,-0.045624,-0.068848
2024-07-03 23:47:40.302,-0.6324426,-0.197234,0.1856672,0.7232479,0.076172,-0.092224,-0.129883
2024-07-03 23:47:40.312,-0.632874,-0.1976654,0.1850633,0.7229891,0.072754,-0.068848,-0.13269
2024-07-03 23:47:40.322,-0.633306,-0.1982699,0.1844587,0.7225571,0.103455,-0.044373,-0.066101
2024-07-03 23:47:40.332,-0.6336511,-0.1988738,0.1838549,0.722212,0.062469,-0.049377,-0.139038
2024-07-03 23:47:40.342,-0.6340824,-0.1993921,0.183164,0.7219532,0.005653,-0.030334,-0.127197
2024-07-03 23:47:40.352,-0.6344275,-0.2000822,0.1824739,0.7216081,0.033142,-0.021408,-0.130859
2024-07-03 23:47:40.362,-0.6348596,-0.2006006,0.1817831,0.721176,0.021072,-0.069275,-0.138306
2024-07-03 23:47:40.372,-0.6352046,-0.2012044,0.1811792,0.720831,0.015778,-0.056274,-0.135742
2024-07-03 23:47:40.382,-0.6357222,-0.201809,0.1804021,0.720486,0.015465,-0.06366,-0.131958
2024-07-03 23:47:40.392,-0.636068,-0.2024129,0.1797982,0.7201402,-0.005318,-0.059387,-0.116028
2024-07-03 23:47:40.402,-0.6364993,-0.2029312,0.1791073,0.7197089,-0.003281,-0.00985,-0.118286
2024-07-03 23:47:40.412,-0.6369306,-0.2034488,0.1784172,0.7194501,0.026871,0.016251,-0.077881
2024-07-03 23:47:40.422,-0.6373627,-0.2041396,0.1777264,0.719018,0.011513,-0.054718,-0.06665
2024-07-03 23:47:40.432,-0.6377078,-0.2046565,0.1770355,0.7186729,0.043884,-0.009621,-0.067688
2024-07-03 23:47:40.442,-0.6382261,-0.2052611,0.176431,0.7183285,0.024261,-0.046021,-0.07428
2024-07-03 23:47:40.452,-0.6386581,-0.205865,0.1756545,0.7178965,-0.027008,-0.116211,-0.101257
2024-07-03 23:47:40.462,-0.6390895,-0.2063833,0.1749637,0.7174652,-0.03244,-0.129272,-0.115356
2024-07-03 23:47:40.472,-0.6396071,-0.2069871,0.1743598,0.7171201,0.012711,-0.118103,-0.130005
2024-07-03 23:47:40.482,-0.6400391,-0.2075917,0.1735827,0.716688,0.01284,-0.125854,-0.166016
2024-07-03 23:47:40.492,-0.6404704,-0.2082819,0.1728926,0.7162567,0.022202,-0.112305,-0.185913
2024-07-03 23:47:40.502,-0.6409017,-0.2088865,0.172288,0.7158254,0.037292,-0.100403,-0.229004
2024-07-03 23:47:40.512,-0.6414201,-0.2094041,0.1715979,0.7153071,0.033112,-0.124268,-0.20752
