Timestamp,Rotation X,Rotation Y,Rotation Z,Rotation W,Acceleration X,Acceleration Y,Acceleration Z
2024-07-03 23:46:45.381,-0.7344697,-0.6678327,-0.005265099,0.1040118,0.00581,-0.06543,0.047363
2024-07-03 23:46:45.391,-0.7344697,-0.6679189,-0.005351346,0.1040118,0.002005,-0.071899,0.025223
2024-07-03 23:46:45.401,-0.7343827,-0.6680052,-0.005265099,0.1039249,0.025558,-0.067017,0.027267
2024-07-03 23:46:45.411,-0.7342964,-0.6680915,-0.005351376,0.1040112,0.011841,-0.052979,0.019043
2024-07-03 23:46:45.421,-0.7342964,-0.6680915,-0.005351376,0.1040112,0.021912,-0.03363,0.020386
2024-07-03 23:46:45.431,-0.7342964,-0.6681777,-0.005437654,0.1040112,0.022003,-0.027786,0.021103
2024-07-03 23:46:45.441,-0.7342964,-0.6681777,-0.005437654,0.1040112,0.006447,-0.063049,0.023346
2024-07-03 23:46:45.451,-0.7341239,-0.668264,-0.005351376,0.1040111,0.015793,-0.069031,0.024002
2024-07-03 23:46:45.461,-0.7342101,-0.6681777,-0.005265099,0.1039249,-0.006611,-0.036499,0.036835
2024-07-03 23:46:45.471,-0.7341239,-0.668264,-0.005351376,0.1040111,0.041992,-0.045959,0.023941
2024-07-03 23:46:45.481,-0.7341239,-0.6683503,-0.005265099,0.1040111,0.02742,-0.054718,0.030441
2024-07-03 23:46:45.491,-0.7341239,-0.6683503,-0.005265099,0.1040111,0.013344,-0.039246,0.036499
2024-07-03 23:46:45.501,-0.7340376,-0.6683503,-0.005092573,0.1039249,0.009483,-0.058868,0.071045
2024-07-03 23:46:45.511,-0.7341239,-0.6683503,-0.005092573,0.1038386,0.001178,-0.031143,0.068054
2024-07-03 23:46:45.521,-0.7341239,-0.6683503,-0.005092573,0.1038386,-0.001045,-0.034882,0.062622
2024-07-03 23:46:45.531,-0.7340376,-0.668264,-0.005006295,0.1037524,0.006268,-0.068054,0.051849
2024-07-03 23:46:45.541,-0.7340376,-0.6684365,-0.005006295,0.1037524,0.017792,-0.083374,0.053162
2024-07-03 23:46:45.551,-0.7341239,-0.6684365,-0.005006295,0.1036661,0.018951,-0.094177,0.04837
2024-07-03 23:46:45.561,-0.7341239,-0.6684365,-0.005006295,0.1036661,0.013596,-0.04538,0.045319
2024-07-03 23:46:45.571,-0.7340376,-0.6684365,-0.005006295,0.1035798,0.011185,-0.067078,0.041412
2024-07-03 23:46:45.581,-0.7340376,-0.6684365,-0.005006295,0.1035798,0.024567,-0.085266,0.028473
2024-07-03 23:46:45.591,-0.7340376,-0.6685228,-0.005092573,0.1035798,0.036011,-0.059723,0.045563
2024-07-03 23:46:45.601,-0.7340376,-0.6684365,-0.005178851,0.1035798,0.030701,-0.042175,0.044922
2024-07-03 23:46:45.611,-0.7340376,-0.6684365,-0.005178851,0.1035798,0.028427,-0.067383,0.023331
2024-07-03 23:46:45.621,-0.7340376,-0.6685228,-0.005265099,0.1034073,0.052521,-0.085083,0.022278
2024-07-03 23:46:45.631,-0.7340376,-0.6684365,-0.005351346,0.1034073,0.054535,-0.05484,0.020462
2024-07-03 23:46:45.641,-0.7340376,-0.6683503,-0.005437624,0.1034073,0.031464,-0.079529,0.016449
